 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  5  0
 0  5  2  0
 0  1  5  0
 0  4  2  0
 0  1 10  1
 0  3 12  3
 0  2  6  4
 0  2 13  1
 0  1  7  5
 0  3 13  1
 0  1  8  3
 0  5  8  2
 0  5  9  3
 0  4  9  3
 0  2  8  1
 0  1  6  4
 0  3 10  4
 0  2  9  5
 0  5 10  1
 0  4  7  3
 0  5 12  3
 0  4  7  5
 0  3 13  2
 0  3 12  2
 0  2  7  4
 0  4  9  4
 0  2  8  2
 0  3 13  4
 7 10 10 10
10  6  8 11
 9  8 11 13
 9 13 13 10
13  7 12  8
 8  9 10 11
12  8  7 13
12 13  8  7
11  6  6  8
 9  8  9  6
 6 11  8  6
 9 10 13  6
 9  8  6 12
 6 12  7 11
11  6 12 10
 7 13 11  8
10  7 11  7
 7 10  6 11
11  9 10 11
 6  8 10  6
13 10 12  9
 8  8  8 13
10 11  9 12
10  6  6  9
13  9 12 13
11  7  7 13
12 11 10  7
12 11 12  7
12 13 11  7
11  6 10  7
 8 11  7  6
10 13 12  9
 7  9  9  8
 6  7  9 10
 9 12 11 12
12 13  9  8
