 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  1  1  0
 0  4  4  0
 0  1  3  0
 0  2  8  4
 0  1 13  3
 0  3  8  1
 0  1 10  5
 0  5  9  3
 0  2 12  4
 0  5 12  5
 0  2  6  4
 0  5  8  1
 0  4  8  2
 0  5 13  4
 0  2 12  2
 0  5 12  2
 0  2  7  2
 0  2  6  5
 0  3 12  3
 0  3  6  5
 0  1 10  1
 0  3  9  2
 0  3 11  1
 0  4  9  5
 0  3  9  3
 0  4  6  3
 0  4  9  4
12  7  9  7
12  6 11 12
10  9 11  6
13  8  7  7
10  8 13  6
11 10  9  7
13  9  8  8
 7 10 11 11
 8  7 11 10
12 12  7 10
11  8 11 13
10 12 10  7
10 13 13  9
11  6 12 13
 7 13 13  6
11  9  7  6
11  8  6  9
12 13  8  8
12 11 10  6
 9 12  9 13
 7 10  7  8
 7 13  6 12
10 13 10  9
 8  6 10  9
10 13  8 10
13  7  8  7
13  7  7  9
 7  6 11 11
11  9 12  9
 6 11  8  9
 8 11  7 12
11  7  6 10
10  9 10  8
 8 10 12  6
 9  8 12 11
 6  6 13 13
