 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  3  5  0
 0  4  2  0
 0  4  5  0
 0  1  8  3
 0  3 13  2
 0  1  8  4
 0  4  6  1
 0  5 13  2
 0  1  8  1
 0  2  9  5
 0  3  6  5
 0  4  6  4
 0  5  6  3
 0  2 12  2
 0  2  8  1
 0  2 13  4
 0  4  7  3
 0  3 11  3
 0  5  9  1
 0  1 13  3
 0  2 10  2
 0  2  8  2
 0  3 12  4
 0  4 12  5
 0  1  7  4
 0  5  8  4
 0  5 11  1
11  8  9 12
12 12  9 10
 9  6  9 10
 6 10 10 11
 7 13  9 12
 9  8 10  9
 7 12  9 12
 7 12 12 10
13 10  7 12
 6 10  7 13
10 13 11 10
12 11  7  7
10 11  7 11
 9  8 13 12
 9 10  6  8
 7 12  9 10
 6 13  6 11
 8 10  9 10
10 11 10  6
13 11  8  6
 7  9  9  7
 8  8  7 10
13 11  8  8
 9 13  9 11
 9 10  7 13
 6  7 11  8
 9  7  6 11
11  7 12 12
 8  7 11  7
 6 10 11 13
 9  8 12  7
12  6  6  8
 6 13 13 13
 8  6 13 10
11 12  8 13
 9 11  7  6
