 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  5  0
 0  2  5  0
 0  4  2  0
 0  1  3  0
 0  4  8  3
 0  3  6  2
 0  3  8  2
 0  4 10  3
 0  5  6  3
 0  1 12  1
 0  3  7  4
 0  3  8  5
 0  2 13  4
 0  4 10  1
 0  5  8  4
 0  5  9  2
 0  2 11  4
 0  3 11  2
 0  1 13  2
 0  5 13  1
 0  4  7  1
 0  5 13  5
 0  1  9  4
 0  1  6  1
 0  2 13  3
 0  2  9  3
 0  2  7  4
 0  4  7  5
 7 10 12 10
 7  9 11  9
13 11  6 13
 6  9  6  8
 6 12 13  8
12  7  7 13
11 13  7 11
12 11 10  6
10  8 11 10
11 12  8 10
 6 12 12  7
 8 10 11 13
 8  9 13  9
10  7 12 12
12 10 11  8
 6  9  9 10
13 13 13 12
11  7  8 11
 9 10  7  8
 8 10 12 11
11  9  9  6
13 13  8 12
 6 11 10  9
 7  6  6 11
12  9  6  7
 8  8 13 12
10  9 13  9
12  7  8 10
12 11  7  7
13 12 11 10
 8  8 12  9
 7 10 10  6
 7  8 10  6
 9 10  7  9
11  6  6  8
 7  6  9  9
