 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  5  5  0
 0  1  2  0
 0  5  3  0
 0  2  7  1
 0  4  6  2
 0  3  8  5
 0  3  9  2
 0  4 12  5
 0  4 11  4
 0  3 11  3
 0  5  9  4
 0  5 10  3
 0  2 11  5
 0  3  8  3
 0  2 10  1
 0  1 11  1
 0  2 10  5
 0  5  6  4
 0  4  9  1
 0  4 10  2
 0  3  6  4
 0  2 10  4
 0  2  8  2
 0  1 12  1
 0  1  7  3
 0  1  7  4
 0  3  9  3
12  7  7 10
11 10 13  9
 7 10  9  9
12 13  8 12
11  6  6  9
13  7  8  8
 7  9  7 13
11  8  9  9
10 10 12  8
 8 13  8  7
13  6 10 10
 9 12 11 11
 8  6 11 10
11  9  9 11
 8 13  6 13
10  9 11  6
 6 12 13 13
 7 11 12  8
11 13 12 13
 7 12 13  8
12  9  6 12
 6  7 13  7
13  8 10  7
10  7 10 10
 8  6 12 12
13  8 11  6
11 12  8  9
12  9  6 13
10  9  6 10
 7  6  8  9
 7 13 13  9
13  7  7  7
 8 12  7 12
 6 11 11  8
12  9 10  6
11  8 10  6
