 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  4  2  0
 0  1  2  0
 0  3  5  0
 0  5 11  5
 0  4  6  1
 0  2 10  1
 0  5  9  3
 0  3 13  5
 0  3 11  4
 0  2 13  4
 0  4  8  1
 0  3  6  1
 0  3 12  5
 0  5 11  4
 0  1  7  3
 0  5 10  2
 0  1 13  2
 0  2  7  3
 0  4  9  4
 0  1  7  4
 0  2  9  4
 0  4  6  2
 0  3 12  3
 0  2  8  3
 0  5  8  2
 0  4 11  3
 0  2 12  5
 7  6  6 10
 8  8  6 10
 8 10 13  9
13 10  7 11
12  9  9 13
10  9 10  6
 7 10 11 10
 8  6 13 11
10 12  8 13
10 11  8  8
10  8 10  9
 9 12 11 12
11  6  9  7
 7  7 12 12
11 11 12  8
11 10 12  7
 6  7  6  9
 7 12 13 11
11  8 12 13
11 10  8  9
12 13 11 13
12  7  7  8
 8  7 10 13
13 10  8  8
 9 13  8 10
10  9  8  9
 6 11 10  6
 9  8 13  9
 6 13  7  6
13 12  6 12
11  9 12 10
 6  6 11 12
 7  9  7  6
 6 13  7  8
12  9  9  7
 7 13  7  9
