 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  3  0
 0  3  4  0
 0  4  1  0
 0  2 10  2
 0  3 13  1
 0  1  9  4
 0  4 13  5
 0  2 12  2
 0  1 10  4
 0  5 13  5
 0  4 10  3
 0  5 12  4
 0  3 12  3
 0  2 11  1
 0  5 12  5
 0  3  8  4
 0  4  7  3
 0  5 10  2
 0  2 11  2
 0  4 12  5
 0  3 11  2
 0  4 12  1
 0  2 11  3
 0  1  7  5
 0  5  8  1
 0  1  7  3
 0  3  9  4
11  7  9 10
 8  6 13  6
 8  7  9  7
13 10  8 13
 9  7  6 11
13  7 10  9
 8  8 12 10
 9 10 13 10
 9 11  7  6
 8  8  7 10
13 13  7 12
 6 12  8  8
 7 11 13  7
11  7  6 10
13 13 11  6
 7 10 13  6
 6  8 11  8
 9 10  8  8
 8  6 10 12
 9  9 13 11
13 11  8 11
10  9  9  6
13  9  7 10
13 11  8  9
12  6 13 11
12  9 10 11
 8 12 13  7
 9  7  9  6
10 10  6 11
 7 12  9  9
 6  6 12 12
 6 12 12  9
10  6  7  7
10 12  9  8
11  8  6  7
11  6  8 12
