 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  1  0
 0  1  4  0
 0  1  5  0
 0  3  2  0
 0  3  9  3
 0  2  6  5
 0  2  6  3
 0  5  8  5
 0  2 11  2
 0  3 10  2
 0  2 10  2
 0  4  6  1
 0  3 13  4
 0  1  9  1
 0  1  6  3
 0  5  7  4
 0  5  9  1
 0  3  8  2
 0  1 11  3
 0  2 11  4
 0  4 11  1
 0  4 11  4
 0  4 12  2
 0  4  7  5
 0  5  9  4
 0  2 13  3
 0  4  6  5
 0  3 12  3
 9 13 12 10
 8  6  6 11
 9 10 11 12
12 11  8 12
12  7  7  8
 8  8 10  8
11  9  7 11
 7  8  9  8
12  6  9  9
11  8 13 11
10  9 10 10
11  9  9  8
 7  7  8  6
12 10 10  7
10 11 12 13
10 12  8  9
13 10 11  6
10  6 12  7
 9  7 11 12
12  9  6 13
12  9 13  7
10 13 13  6
13  7  7  8
13  8  8 13
 7 10 10 13
11 13  9  6
12  8  7 11
 6  8 10 10
 8  6 11  8
 7  6  7 10
 9 11 12  9
13 12  6  9
13 13  7  7
 6 10 12  8
 7  7 13 10
 6 12 13  9
