 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  1  3  0
 0  5  3  0
 0  4  2  0
 0  4 11  3
 0  4  8  5
 0  2  9  1
 0  3  9  1
 0  4  7  2
 0  4 12  5
 0  5  8  4
 0  3  9  3
 0  1  8  1
 0  1 12  5
 0  1  6  3
 0  3  7  4
 0  2  8  2
 0  3  6  5
 0  4 10  2
 0  5  9  4
 0  2 12  2
 0  1 11  4
 0  2 12  4
 0  3 13  4
 0  5  7  3
 0  5 13  1
 0  2 11  5
 0  2  6  1
10 13 10  8
12  8  9 11
12  6 13 12
10 12 11 12
13 10 12  8
13 12 10  7
 7  7 11  6
10 10 12  7
12 13  8  6
 7  7 13 13
 9 11 10 10
11  6  8  6
11  8  8  8
 9  7 12  6
12 10  6 11
 7 11 13  9
 8  6 13  7
13 10  6  9
 8  9 11 10
 9  6 13  9
12  7 13 12
10  7 10  6
 9  8 13 10
13 10  9  7
 8  9 11 11
 6 11 10  6
13  7  8 11
11  6  7 12
 8  9  9 13
 8 11 10  6
11 13  8 10
 9  7 12  7
 8  9  7  7
10  6 12  9
11  7  9 10
 6  8  9 13
