 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  5  0
 0  1  1  0
 0  2  3  0
 0  2  4  0
 0  1  6  4
 0  3  8  2
 0  1 10  3
 0  4 10  3
 0  4  6  3
 0  5  8  1
 0  5 11  2
 0  3 13  4
 0  2  6  5
 0  1 10  2
 0  2  9  1
 0  5 12  1
 0  3 10  1
 0  3  9  3
 0  2 11  4
 0  4  8  2
 0  4 11  2
 0  3  9  5
 0  5 11  4
 0  4  7  5
 0  4  6  4
 0  2  7  3
 0  1  8  2
 0  5  8  5
 9  7 13  8
13  6  9 10
 7  6 10  6
 8 13 12  8
 8  8 13 11
12 11  8  8
 9  8  7  9
 7  8 12 13
13 13  7 12
11 12  9 11
 6  9  7 12
 7 11 13  7
13 12 10 13
 8  9 11  6
12 10  6  6
10 12 13 10
13 11  9  7
10 12 11 13
 6  8  7 10
 9 10  7  9
 6 13  8 10
11 13 11  7
13  9 13 12
 6 12  9 10
12  8 10  6
12 10  8 13
 7  6 11 13
11  7  9 11
 7  8  7  7
 9  7  6 10
 7 11  6 12
 9 10 12  7
11  6 11 12
10  9  9  8
 8 10 12  6
12 10  9  9
