 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  5  0
 0  2  1  0
 0  2  4  0
 0  4  2  0
 0  2 10  3
 0  4 10  1
 0  3  9  3
 0  1  9  3
 0  3 11  3
 0  3 10  4
 0  4 13  1
 0  1 12  3
 0  3 11  5
 0  5  9  4
 0  4 12  1
 0  5 13  3
 0  2 11  1
 0  3 13  5
 0  4  9  4
 0  4 10  5
 0  1  8  2
 0  1  8  4
 0  5 13  2
 0  1  9  5
 0  5  8  4
 0  2 10  2
 0  2  8  2
 0  3  6  2
13 11 10  8
10 11 11  9
12  6 10  6
12 13 12 12
13 10  8 11
 6  6 12  8
 6 13  9  8
 7  7  7 11
13 10 13  9
 8  9  9 12
 7 12 13  7
13  7 12 13
11  7  9  6
11  6  6  6
10 10 12 12
 7  8 11 10
 9 12  7 11
10 10  7 11
10 11  6 10
 8 11 12  9
 7  8 13 13
 8 11 13 13
12 11  9  7
 9 10 11  6
 9  6 10  9
 6  7  9  6
12  6  6  7
 7 13  8  8
 9  7  8  8
 8  9 12 11
 9 13  7  7
 8  6  9  6
12  8 12  7
12  7  8 11
13  6 10  7
10  8  7 10
