 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  4  2  0
 0  1  4  0
 0  5  4  0
 0  3  8  2
 0  3  6  3
 0  5  7  3
 0  5  8  3
 0  2 11  1
 0  2  6  4
 0  4  6  2
 0  1  8  3
 0  3  7  4
 0  2 13  5
 0  4  9  1
 0  2 10  2
 0  3  9  1
 0  5 13  1
 0  3  6  5
 0  2  7  4
 0  1 12  1
 0  5 13  5
 0  1 10  5
 0  4 13  2
 0  1  8  2
 0  2 12  4
 0  4  8  5
 0  4 11  3
13  6 12 13
11 13  9 12
11  7  7  9
 9  6  8  8
12 10  7  6
12  8  9 11
 6 11  9 10
 8  8 12 12
 9  8 13 10
12 10  7 13
10  6  7 12
11 13 11  8
 7 11  8  9
12 11  7 11
10 10  6  8
 7  6 12 13
 9 11 13 11
 8 10  7  8
11  8  9 10
 9 12 10  6
 7 13 10  8
 7  9 13 10
12 12 12 10
13  9  9 12
10 10  6  7
13 13  7  6
 8  7 11 10
 7 12 12  6
 7  6 11 11
10  8 11 13
 9  6 11  6
11 13  9  6
 9  9  6  7
12 10  8  9
 7  8 10 10
 9 13  7  9
