 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  5  0
 0  5  1  0
 0  2  2  0
 0  2  3  0
 0  3 12  5
 0  1  7  3
 0  4 11  1
 0  5 13  4
 0  1 13  5
 0  5 13  2
 0  4  7  2
 0  3 12  4
 0  2 11  4
 0  1  8  5
 0  2  6  2
 0  5  7  1
 0  3  7  4
 0  4 12  3
 0  2 13  2
 0  3  6  3
 0  4  8  1
 0  3 11  3
 0  1  9  5
 0  2  8  4
 0  5 10  4
 0  1 13  1
 0  3 11  2
 0  4  9  3
13 12 12  8
 6 13  6 10
 7  8 11 13
11 10  9  6
 9  7  7  7
 9 12 10  7
 8 11 13  6
10  6  9  8
12  9  8 12
 8  9  9 11
11 11  9 11
 6  7  8 10
 9 12 11 12
 9 11 13 13
 7  7 11 11
 6  7 13 10
13 10  9  8
 9  8  6 13
 8  9  6 10
 6 12 10 12
11 13 12 12
13  7 12 13
11  8 10  7
11 10  6 12
 9 12  8 11
10  8 13  8
12 10  6  8
 6 10  9  7
10  8  7 10
12  6 10  8
 7 13  6 10
 6 10  6  7
 9 10 13  9
11  7  9  9
12  8  9  7
10  7  8  6
