 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  3  5  0
 0  5  2  0
 0  2  1  0
 0  5  6  2
 0  1 13  3
 0  4  9  5
 0  2 12  4
 0  3  7  1
 0  3  6  2
 0  4 13  4
 0  2 13  2
 0  5  7  4
 0  1 13  2
 0  4 10  3
 0  1  6  4
 0  2 10  1
 0  4  7  3
 0  5 12  4
 0  4  8  3
 0  3 10  4
 0  5  9  5
 0  3  7  2
 0  1  7  1
 0  2  8  5
 0  4  8  5
 0  2 11  3
 0  1 12  3
 7  9  9 13
13  6 10  6
 7  9 10  9
11  7  6  7
 8  8 10  8
 8 10 11  6
 9  7 12 11
12  9 13  8
 9  7  7  8
10  8  6 13
 6  7  7  7
13  6 10  8
 7 12  9  6
 7 13 11  7
10 12 10  8
11 13 13 12
 8  6 11 13
12  9 10  9
11  6  8  9
12 11 11  8
 7 13  8 12
13  7 12 11
 6  6  9  7
 6 12 13  9
10 11  8  8
10  6 11 10
10  9 11  7
 9  8  9 10
11  8 13 12
10 11 10  6
11 11 10 10
12 12 13 13
 9  8 12  9
11  6 12  6
12  8 12 11
 9 10  9 13
