 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  3  0
 0  1  4  0
 0  2  5  0
 0  1  5  0
 0  2  9  2
 0  4  6  3
 0  5 11  4
 0  5 12  2
 0  3 11  1
 0  4 12  4
 0  2  7  3
 0  3  8  4
 0  3  6  1
 0  2  9  1
 0  2 13  4
 0  1 10  5
 0  5  9  5
 0  4  9  5
 0  3 12  1
 0  1 13  1
 0  4  9  2
 0  4  7  3
 0  1  9  2
 0  3  7  3
 0  4 11  3
 0  5 13  2
 0  3  9  2
 0  2  7  4
 6 12 11  7
 8  8 12  8
13 11  9  6
 6  8 11  6
 8 10 13 10
12 12 11 13
 8 13  6  7
 8 10  6  8
13  9 13 10
12 10 11 13
11  6 10 13
 6 10 11  8
 6  6 10  8
13  7  9 11
11 10 12  8
13 13 13 10
 7  6 11 13
12 13  8  7
10 10 11  8
 7  9  7 12
11  8  8 10
 6  9 13  9
10  9  7 10
11  8 13  7
 9  9  8  6
12 10  9 12
11 11  8  9
 8  8  8  7
 7 10  6  6
12 12 12  9
 6  7 12 12
 9 11  9 10
 7  7  7 10
11 12  7 10
 7 13 10  9
 7  6  6 12
