 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  5  5  0
 0  5  3  0
 0  5  1  0
 0  2  4  0
 0  3 12  4
 0  5 12  2
 0  2  8  4
 0  1  9  3
 0  3 10  2
 0  5 11  3
 0  3 11  5
 0  3  9  2
 0  4  9  3
 0  2  6  2
 0  1  8  1
 0  3  8  4
 0  4  8  4
 0  2 11  5
 0  1  6  1
 0  4  8  3
 0  3  7  1
 0  1  9  4
 0  4  9  5
 0  4 12  3
 0  2 13  5
 0  2 13  2
 0  1  9  1
 0  4 13  2
11  7  9 11
 8 11  8  9
11 11  6  7
13  7  8  6
12 10  8  9
10 11 13  6
 8  9  9  9
11 11  9  6
 6 12 10 11
 6 12 13  7
13  7 10 10
 9  9 13  7
12  6 13  7
 9  7 11  8
13  8 12 12
 6 10  8 10
10  7 13  8
 7 12 12  8
13 12  7 12
 8 13 12  7
 6 10 13  7
12  7 10 10
13  7 12 11
 7 11 11 10
10  6  9 12
12  9  6  6
13 10  6  7
 9  8  7  6
13 10  9  7
12  6 13 11
13  8  8 11
 9 10  8  9
 6  7 10  8
10  6 12 10
10  8  6 10
11 11 13  7
