 8          puzzle size (rows and columns)
 5   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  5  0
 0  5  5  0
 0  3  4  0
 0  4  1  0
 0  3 10  3
 0  4 12  5
 0  3  7  2
 0  3  7  3
 0  1 13  1
 0  1 13  4
 0  5  9  1
 0  4  8  1
 0  4  6  4
 0  2  9  3
 0  2 13  2
 0  4  8  2
 0  5  7  3
 0  5 12  3
 0  5  6  2
 0  1 10  5
 0  4  7  1
 0  2  8  5
 0  1 12  4
 0  2 11  4
 0  2  7  3
 0  3  6  4
 0  3  8  2
 0  1 12  2
 9  8 12  8
 9  7 11 11
 7 12  8  6
11  7 10 12
 6 12 10  7
 7  8 12 11
 8  9 13  9
10 10 13  9
 9  8 10  9
 7  9 10  7
13 11  6 10
 7 11  7  9
10  8  9  7
13 11  8 11
 8 11  9 10
 6 12  7 10
10 11  6 11
 8 11  8 13
13 13 10 12
12  6  6  9
 8  8 13 13
13  7  9 12
 6 10  6  9
10 12  7  6
11  9 13 11
 6  6 10 11
10  9 11 11
10 11 10 12
13 13  9  7
10  6  6  7
 7 11 13 13
 6  9  9  8
13  8  7  8
13 12  8 12
12  6 12  8
 9 12 10  6
