 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  4  3  0
 0  2  2  0
 0  3  4  0
 0  2 11  1
 0  4  5  4
 0  1  9  4
 0  2  7  1
 0  1  5  2
 0  1 10  3
 0  4  7  3
 0  2 10  4
 0  4  7  1
 0  3  7  2
 0  3  6  2
 0  1  7  1
 0  4  8  2
 0  2  5  2
 0  3  5  3
 0  3 11  1
 0  1  5  4
 0  1  8  3
 0  3  8  3
 0  4  9  4
 7  8  8  9
10 11  5  8
 6  9  5  9
10  5  9  6
10  6 11  9
 8  6 10  5
 8  7 10 11
11  6  5 10
 9  7  6  6
 6 11  5  9
11  6  7  6
11  5 11  8
11  9 11  7
 8  9  6  7
 6  5  8  6
 5  7  9  9
 8  9 11  9
 8  5 10  6
 7  6  9  7
10 10  6  7
 5 10  6 11
11 11 10  7
 9  8 10 10
 9  8  8  8
10  7  8  7
