 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  3  3  0
 0  4  1  0
 0  1  1  0
 0  2  7  1
 0  3  5  4
 0  4 10  3
 0  1 11  2
 0  2 11  2
 0  1  9  4
 0  3  8  2
 0  3  5  3
 0  3  6  4
 0  2 11  3
 0  4 10  1
 0  2 10  2
 0  1  7  4
 0  1  9  3
 0  1  8  4
 0  4  8  4
 0  4  5  2
 0  2 11  1
 0  3  5  2
 0  4  7  3
10  9  7  8
 8 10  9  6
 8  9 11 10
 7  8  6  7
 9  8 10  9
 6  5 11  6
 6 11 10  5
 7  6  9 11
10  7  8  6
 9  9  7  8
10  6  8  6
11  9  6 10
 6 11  9  5
 9  5  7  9
 7  6 10  8
 6  6 11 10
11  8  9  5
 5 11  7  7
 9  5  9 10
 8  6  7  8
10 11  5  6
 7 10  5  5
 5  7 11  7
11  5  8  8
 7  8  6  9
