 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  2  1  0
 0  2  4  0
 0  1  4  0
 0  1  9  4
 0  2  8  1
 0  4  5  4
 0  2  6  1
 0  4  7  3
 0  1 11  4
 0  1 10  2
 0  1 11  3
 0  3  9  3
 0  3 10  3
 0  3  6  2
 0  3 10  1
 0  3  7  3
 0  2  9  3
 0  2  7  2
 0  1  5  2
 0  3  6  4
 0  4 11  2
 0  4 10  1
 0  4  9  2
 8  9  7 10
 7 10 10 10
 8 11  8  6
 6 10 11  5
 6 11  9  5
 7  6  8 11
11  7  8  7
 8 11  9 10
 6  9  9  5
 8  9  6  8
10  9  6  5
 9 11  8  6
 7  9 10  9
11  5  5  9
 6  5  7 10
 7  5  8 11
 8 10  8 11
 5  7  8 11
 9  8  6 11
 8  7  6  5
 8  5  7  9
 8  6  6 11
 9  5  5  6
10  7  7  7
 6 10  5  7
