 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  1  0
 0  2  4  0
 0  4  2  0
 0  1  9  1
 0  4 10  3
 0  2  8  2
 0  3 11  1
 0  1  9  2
 0  2  7  1
 0  1 11  4
 0  3  5  4
 0  4  9  3
 0  1 11  2
 0  1  7  3
 0  1  8  1
 0  4  8  4
 0  3 11  4
 0  4  6  2
 0  2 10  3
 0  2  5  3
 0  3  7  1
 0  3 10  4
 0  4  6  3
 7 10  8 11
 7  7  9  8
 5  7  6 10
11  6  6 10
 9 10  8  5
 9 11  6  6
11  8  6  5
 9 10 11  5
 8  9  5  9
 6 10  8  7
10  9  8  7
 6  5  8 11
 6 11  5  8
 5  7  5  9
 9  7 10 11
 5  9  7  7
 8  9  7 11
 5 10  5  7
 8 10  9  9
 7 11  6 10
 7  6 11  7
11  8  8  6
 6 10  9  6
 8  5  6 10
 8  6  5  9
