 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  1  0
 0  1  4  0
 0  2  4  0
 0  4  6  3
 0  4  9  3
 0  4  9  2
 0  2 11  3
 0  4  5  2
 0  1  5  4
 0  3  9  2
 0  3  6  1
 0  1  8  3
 0  2  5  4
 0  2 10  3
 0  2  6  1
 0  1 11  2
 0  4  5  1
 0  1  9  3
 0  2  8  2
 0  3 10  1
 0  3  7  1
 0  1  9  4
 0  3  7  4
11  8 10  5
 9  8 11  9
11  6  6 11
10  6  9  8
 5  7  9 10
11  8  6  8
11  8  5  8
 7  9  9  9
 7  6  6 10
 5 10  9  6
 5 11 11 10
 9 11  5  9
 7 10 11  8
 5  9 10  8
 6  7  7  7
11  8  7  6
11  8 10 10
 7 10 11 11
10  6  5  8
 8  5  7  8
 6  6  7  6
10  8  7  5
 5 10  7  6
 7  8  5  9
 7  6  9  7
