 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  3  4  0
 0  4  2  0
 0  3  1  0
 0  3 11  3
 0  2  7  4
 0  3  9  4
 0  1  8  3
 0  3  7  4
 0  4  9  3
 0  4  7  1
 0  2  9  2
 0  1 11  1
 0  1  6  2
 0  2  5  1
 0  4 10  4
 0  1 10  3
 0  2 10  2
 0  4  5  4
 0  2  6  3
 0  1 10  2
 0  4  7  3
 0  3  5  1
 0  2  7  2
 8  6 10  6
11 10  9  9
 9 11  5  7
 8  9 10 10
 8  5  6  5
 7 10  9 11
 5  5  8  9
 5  7 11 11
10  5  6  5
 6  7  8  8
 6  6  7  9
 7  6  7 10
 9  7 11  5
 8  9  9  8
 9  9 11  7
 6  8 11  9
11 11  6  5
 7  6  8  7
 6  8 10  8
11  7  6 10
11  8 10  5
11 10  8  7
10  6  5  8
 8  9  9  6
11  8  5  6
