 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  3  2  0
 0  2  1  0
 0  1  3  0
 0  2  6  2
 0  4  9  3
 0  3  5  4
 0  1  8  1
 0  1  9  1
 0  3  8  4
 0  3  6  1
 0  2  8  3
 0  4  5  1
 0  1 10  2
 0  4 11  2
 0  4  6  2
 0  2 11  4
 0  2 10  3
 0  2 10  4
 0  3 11  3
 0  1 11  2
 0  4 11  4
 0  3  5  1
 0  4  7  3
 7  9 10 10
 5  8 11 10
 5  7  6  7
11 11  5  6
 9 11 11  7
 6 10  8  5
10 10  6  5
 6  8  7  8
 7  5  6  9
11  6 10  5
 9 10  9  5
11  7  6  6
 7  9  7  6
 8  6  7 11
 8  6  7  8
 8  7  9 10
 9  5  8  8
 8  5  5  7
 7  9  9 10
 8  8 11  9
 6  5  7  9
 7  8  9  7
 9  6 11 10
10  9  8  6
 9 10 11  5
