 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  2  0
 0  1  3  0
 0  2  4  0
 0  4  7  4
 0  2 11  1
 0  1  6  3
 0  4  8  4
 0  4  7  1
 0  2  7  4
 0  3  8  1
 0  4  6  1
 0  4  9  1
 0  1 10  2
 0  1 11  3
 0  3  5  3
 0  3  7  4
 0  2  8  2
 0  1  8  4
 0  3  8  2
 0  1 11  2
 0  4 10  2
 0  3  8  3
 0  2  5  3
 9  5  6  8
 6 11  6  9
11 10 10  5
 9 11  5  9
11  9  6  9
11  7  9  5
 9  7  6 11
 7  9  6  5
 8  9  7 10
11  7  7  5
 7 10 11 10
10  6  8  8
 8  8 11  6
10 10  7  7
 7  5  9  9
 5 11 11  9
 6  9  8  8
10  5  8  7
 8  5 10  5
 7  9  8  9
10  5 10  8
 6  7  6 11
10  9  7  6
 6  6 10  5
 6  5  6 11
