 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  4  0
 0  4  3  0
 0  3  3  0
 0  3  6  1
 0  2  7  2
 0  4  5  3
 0  3  5  2
 0  4 11  2
 0  4 10  4
 0  1  7  3
 0  3  8  1
 0  1 10  1
 0  3  5  4
 0  1  7  4
 0  2  8  2
 0  4  9  3
 0  2  9  1
 0  2  8  3
 0  3  7  1
 0  2  5  1
 0  1  9  2
 0  4  6  4
 0  1 11  4
 8  8 11  5
11 11  6  5
 8  6  8 11
 7  5  9 10
 6  5 11  5
 9  9  9  7
 9 11  7  9
 6  9  7 10
 6  5  6  6
 7 10  9 11
 9  5  5  6
 6 10  7  6
 9  6 11 10
 8 11  6  7
 9 10  6  7
10 10  6 11
 8 11  9  5
 8  7  8 11
11  8  8  8
 7  7  6 10
 6 10  8 10
 9  8 11  9
 7  7 10  8
 5 10  7  8
10  5  9  5
