 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  4  0
 0  2  3  0
 0  3  3  0
 0  4  8  4
 0  1 10  4
 0  3  8  3
 0  2  6  2
 0  3 10  4
 0  1 11  2
 0  1  6  4
 0  3  6  1
 0  1  5  2
 0  4  7  2
 0  2  7  2
 0  4  6  1
 0  2  5  3
 0  1  7  1
 0  3  9  1
 0  4  8  1
 0  2 10  3
 0  2  6  1
 0  4  6  2
 0  1 10  3
 7  7  9  5
11  8 10 10
11 10  7  8
 6 11  7  8
 8  8  6 11
10  9  8  5
11  8 10  9
 7  8  6  7
 9  9  7  5
 8  8 11 11
 5  5  9  5
 6 11 11  8
11  5  5  6
 6  9  5  7
10  9 11  6
10  7  9  7
11  5 11  9
 8  6  6  7
 9  6  9  9
 6 10 11  8
 5  7  5  9
 9  7  9 10
 7  8  5 10
11  5 10  6
 9  7 10  8
