 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  1  0
 0  1  4  0
 0  2  3  0
 0  4  6  4
 0  4  9  4
 0  1 11  1
 0  2  9  2
 0  3 10  2
 0  1  8  2
 0  3  6  3
 0  2 11  3
 0  3  9  3
 0  3 11  3
 0  4  8  4
 0  2 11  2
 0  1 11  4
 0  4  6  1
 0  4  5  3
 0  3  6  2
 0  1  8  4
 0  2  7  1
 0  4  7  2
 0  1  5  1
 8  7  7 11
11 11  7 11
 6  9 10  6
 8 11 11  6
 7  6  5  8
 8  6  7 10
 9  5  6 11
 8  8  8  9
 7  9  8  7
 6  5  9 11
 5  9  7  8
10  5  8  8
 5  5  9  5
 9 11 10  5
10  6  6  8
10 10  6  5
10  7 10  9
 6  8  8  9
 7 10  7  6
 9  7  6 10
 9  8 10  7
10  9  7  5
 7 10  9  5
 6  5 10  5
 7 11  9 11
