 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  4  1  0
 0  3  3  0
 0  4  2  0
 0  2  8  2
 0  3 11  2
 0  2  7  3
 0  3 10  1
 0  2 11  3
 0  1 11  4
 0  1 11  1
 0  2  9  4
 0  3  5  1
 0  1  6  2
 0  2  5  4
 0  4  5  4
 0  4 11  4
 0  3 10  2
 0  4  5  3
 0  1  7  4
 0  1 11  3
 0  4  9  2
 0  3  6  1
 0  1  8  1
 5 10  5  9
 8  7  9  6
 6  6 10 11
10  9  5  8
 9  6  6  8
 8  8  6 11
11 11  9  9
 5 11 11  7
 9 10  7  8
 7  6 11  8
10  8  5  5
 6 10  5  7
 7  8  7 10
11  7  5  6
 6  7  8  8
 5  8 10  6
 6  6  7  9
11  8 10  6
10  8  5  9
 7  5  8  9
10  9  9  7
 7  9  6 11
 9  7  7 10
10  6 10  5
 9  9  7  8
