 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  4  2  0
 0  2  1  0
 0  2  4  0
 0  1 11  2
 0  1  6  2
 0  2 10  4
 0  2 10  1
 0  4  8  4
 0  3 11  1
 0  3 10  4
 0  4  7  2
 0  1  9  2
 0  1  5  4
 0  1 10  4
 0  3  6  3
 0  4  5  3
 0  4  5  1
 0  2  5  3
 0  3 10  1
 0  3  9  3
 0  2  6  2
 0  3  7  1
 0  4  6  3
 9  6  8 11
 7  7  9  9
 6  8  5  7
11  9  6 10
 5  8  8  5
 7 10  5  8
 7  9  5 11
11  7 11  6
 8  6  9  6
 8 10 11  6
 7  6  9 10
 9 11  5  7
 8  8  8  7
 8  8 10 10
 5 10 11  8
 9 11  7  7
 6  5  8 11
 9 10  9  9
11 10  7  6
 9  6  5  6
10  9 11  6
 7  8  6  8
 5 11  7  8
 5  7  7  9
11  9 10  5
