 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  2  1  0
 0  2  4  0
 0  1  4  0
 0  3  5  3
 0  4  8  3
 0  1 11  1
 0  1  6  4
 0  2  6  2
 0  4 10  3
 0  2  5  2
 0  3  9  2
 0  2  9  3
 0  4  6  1
 0  3  9  1
 0  1 11  3
 0  3  8  2
 0  4  7  1
 0  1  8  2
 0  3 10  4
 0  4 10  4
 0  1 10  3
 0  2  5  4
 0  3  6  2
 8 10 11 10
 8  8  5 11
 8  6 10  6
 7 11  8 11
 7  6  5 10
11  7  6  6
 8  7 11  7
 9 11  8  9
 8  6  9  7
10  5  7  7
11  8 10  5
 6  9 11 11
 8  7  9  8
 6  7  5  8
 5  7  9 11
 5 10  6  7
 5  9  8  6
10 11  5  5
 6  9  7  7
 9  5  9  7
11 10 10  7
10 11  6  6
 9  7  9  9
 9  5  8  9
 5  6 10  8
