 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  2  0
 0  2  2  0
 0  1  3  0
 0  2  7  4
 0  2 10  1
 0  1  5  2
 0  3 11  3
 0  3  6  3
 0  2  6  1
 0  1  7  3
 0  3  5  1
 0  1 10  4
 0  2  9  3
 0  4  7  3
 0  4  6  2
 0  3  6  4
 0  2  8  1
 0  4 11  4
 0  3  9  1
 0  1  6  2
 0  1  5  4
 0  4  8  2
 0  4 11  1
 6 11  8  5
 9  7 10  9
 7  7  8 11
10 11  5  9
 5  5  9  6
 6  8 11  8
 6  6 10 11
10 11  5  8
 5 10  6  9
10  6  8  6
 7  5  7  6
 7  5 10  6
 5  9  5 11
 8  7  5  8
 7  8 10  6
 9  9  7  7
10 11  8 10
 9 11  9  5
 9  6 10  9
 9  8  9 11
 7  6  9  8
 8  7  9 11
11  8 10  8
10  5  7  7
 8 10 11  7
