 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  1  2  0
 0  2  4  0
 0  4  3  0
 0  3  7  2
 0  2 11  3
 0  1  7  3
 0  1 10  2
 0  2  9  1
 0  4 11  1
 0  3 11  3
 0  4  7  1
 0  4  6  2
 0  3  9  4
 0  3  7  4
 0  4 11  4
 0  4  5  4
 0  2  8  4
 0  1  8  3
 0  1  9  1
 0  1  8  1
 0  2  9  2
 0  3  6  1
 0  3  6  2
 7 10 10  6
 8  9  6  6
 5  6 10 10
 9 11  5  9
 5  7  6 10
 5  9 10  7
 8  5  8 11
11  7  7 11
10  7  8  7
10  5  8  6
 6  6  8  6
 8  5  6  5
 5  9  7 11
 8  9  9 11
 7 11 10  5
 8  7  8  5
 9 10  5  9
 8 11  9  9
10  7 11  9
 7  6 10  8
10  6 10  8
10  9  7  6
11  5  5  6
11  8  5  9
 6 11  8  7
