 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  2  1  0
 0  4  4  0
 0  3  4  0
 0  4 10  1
 0  1 11  2
 0  2  8  3
 0  3  9  3
 0  4 11  2
 0  2  9  2
 0  3  6  1
 0  4  8  3
 0  2  5  4
 0  4  5  4
 0  1  7  4
 0  1 10  3
 0  3  8  1
 0  1  9  2
 0  2  9  1
 0  2  6  1
 0  4 10  3
 0  3  6  4
 0  1  5  2
 0  1  9  3
10  6  7  8
10  5 11  9
11 11  6  7
11  8  7  8
10  5  7 11
 7 11  9  9
 7 10  9 10
 5  5 10 11
 8  6  7  7
 7  9  7  6
10  8  7  5
10  7 10  5
 7  6  8  6
 7  5  5 10
 5  9  9  8
 8  8  6  6
 6  6  8  5
11  8  6  9
 8  9  6 11
 6  5 11  8
 6 11  7 11
 8  7  5  8
 9 10 10  6
 9  9  9 10
 7 11 11  5
