 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  2  2  0
 0  1  4  0
 0  3  4  0
 0  3  5  3
 0  1  8  2
 0  4  5  4
 0  2  7  3
 0  4  9  3
 0  4 11  2
 0  1 10  3
 0  1  8  1
 0  2  9  1
 0  4  5  2
 0  2 11  1
 0  3 11  1
 0  4 10  4
 0  3 11  4
 0  2  7  2
 0  2  8  1
 0  4  9  2
 0  1  8  4
 0  3  7  1
 0  3 10  3
 6 11 10  6
 7  6 11  8
 9  6  8  7
11  5  7  8
10  5  9 10
 7 10  6  7
11  9  7  9
 5  8  9  6
 9  6  9 10
 9  7  6  5
 7  8 11  6
 6  5  7  8
 6  6 10 11
 8  9  9 11
11 10  9  8
11  8  5  5
 9  8  8  7
 8  7  5  6
 5  8  6  5
 5 11 10  9
 6  6  5  8
10  9 11  6
10  7  7 10
 7 11  6  5
10 10  7  9
