 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  3  3  0
 0  3  2  0
 0  2  3  0
 0  2 11  3
 0  1  9  4
 0  3  8  2
 0  2  7  1
 0  1  9  1
 0  1 11  3
 0  4  7  2
 0  1 10  4
 0  4  8  4
 0  1  5  2
 0  2  6  1
 0  2  9  2
 0  4  5  4
 0  3  7  1
 0  1  7  1
 0  4  9  4
 0  2  5  3
 0  3  6  4
 0  4  6  2
 0  3 11  3
 8  5 11  5
 8  8  9  6
 9  9  6  5
10  7 11  8
 8 10  8 11
 9  8  8  9
 6  6  9  6
 5  5  8 10
11  7  9  6
 6 10  6 11
 8 11  5  9
 5 10  7 10
10  7 11  5
 6 10  8  7
 7  5  7  6
 5  5 11  8
11  6  8 10
 9 10  7  9
 6 11  9  7
 5  6  9 11
 7 11 10 10
10  7 10  6
 8  9 10  7
 9  7  5  8
11  6  8  7
