 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  2  0
 0  3  3  0
 0  2  3  0
 0  3  5  2
 0  3 10  1
 0  2  5  3
 0  1 10  3
 0  2  6  1
 0  1  6  4
 0  4  7  4
 0  1  7  2
 0  1  9  4
 0  2  9  1
 0  4  6  2
 0  1  7  3
 0  2 10  2
 0  1  8  1
 0  4  5  3
 0  4  8  2
 0  4 11  4
 0  4  9  4
 0  3  7  4
 0  3  6  1
 8  6 10  8
11  6 10  8
 5  7  8  5
11  8  9  7
 5 10  8  7
 5  8  5 10
 7 10  7  6
 9 11 11  7
 5  5 11  6
11  9  9  7
 5  8  5  7
11  9  7  9
 9  9 11 11
 8  5 11  9
 7  8 11  8
 8  6  8 10
11 10  6  6
10 10  8  9
 9  6  6  6
 9 10  7  6
10  8 11  5
 7  5  9 11
 9  6 10  6
 6  7  5  8
11  7  9 10
