 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  3  2  0
 0  2  3  0
 0  4  3  0
 0  1  8  1
 0  2  6  1
 0  2  9  4
 0  1  9  2
 0  3  8  4
 0  1 11  1
 0  3  7  1
 0  1  8  2
 0  4  6  1
 0  4 11  3
 0  2  9  2
 0  4  6  4
 0  3 11  3
 0  2  7  2
 0  1  5  4
 0  2  7  3
 0  3  9  4
 0  4  6  3
 0  4  9  4
 0  3  5  2
 6 11  6  5
 9 10  7  6
10  8  6  8
 6  8  9 11
11  7  9 11
 5 10 10  5
 7  5  9 10
 5 10 11  8
 6  7  9 10
 6  6  9  7
 7 11  6 10
 7  8  7 11
 8  8  7  9
 9  7  8 10
 6 11  5  8
 9 11 10 10
 9  9  9  7
11 10  7 11
 8  5  6 10
10  8  8  6
11  7  5  8
 5 10  5  8
 5  6  6  5
 7 10  5 11
 9  8  5  7
