 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  1  3  0
 0  4  1  0
 0  2  1  0
 0  3  9  3
 0  2 10  1
 0  4  9  2
 0  3  7  1
 0  1  5  1
 0  2  7  4
 0  4  9  4
 0  3  7  4
 0  2  7  3
 0  4 11  3
 0  1  6  2
 0  4  5  3
 0  3 11  4
 0  1  8  4
 0  2 11  2
 0  3 10  2
 0  3  7  3
 0  1  9  2
 0  4  9  1
 0  1  8  2
10  8  9 11
 5  7  5  8
 5  7  9  6
10  5  7  7
10  6  5  6
11 10  9  6
 8  6  6  5
 8  6  8 10
 5 10  5  9
 7  6 10  7
 7  6 11 11
11  5  9  8
 5 11  9 10
 8  8 11  6
 6 11  8  6
11 10 10 11
 8  9  7  6
 7  8 11  9
 5  6  7  6
 7  6  7 11
 9 11  9 10
 5  7 10  5
 9  9  5  8
10  9  8 10
 8  8  8  6
