 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  4  0
 0  1  2  0
 0  3  3  0
 0  1  8  1
 0  1 11  3
 0  4  5  1
 0  4  7  3
 0  2 10  2
 0  4 10  2
 0  3  8  2
 0  1  5  4
 0  1  7  3
 0  4  7  2
 0  2  7  1
 0  2  9  1
 0  4  6  4
 0  2 10  4
 0  3  8  1
 0  1  8  3
 0  3 11  2
 0  3  9  1
 0  2  8  4
 0  2  7  3
 9  6  6  8
 7  5 10  5
11  5 10  6
 6  6  7  8
 9  7  9  5
 8 11 10  6
 6 10  9 11
 9  9 11 10
 7  6  6  7
 5 11  6  9
 7  7  9  8
 9 11  8  7
11 10  6 11
 6  7  8  9
 8  8  8  5
 9 10  9  6
10 11 11  5
 9  5  7  5
11  9  9 10
 8  7 10  5
10  9  5 11
 8 11  8  5
 6  5 11 10
 7  6 10  6
 8  5  6  7
