 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  1  1  0
 0  2  3  0
 0  4  2  0
 0  4  9  1
 0  3  9  2
 0  3  6  1
 0  3  7  4
 0  1 10  4
 0  2 11  4
 0  3 10  2
 0  3  8  3
 0  3  5  1
 0  2  8  1
 0  1  7  4
 0  4 10  4
 0  2  5  2
 0  1  7  1
 0  1  7  2
 0  4  6  3
 0  4 11  3
 0  2  8  4
 0  2  9  3
 0  4  6  2
11  5  5  5
 9  6 11  7
10 11 11  6
 8  5  7  8
 8 11 11  9
 5  7  7  5
 5  7 10  8
 7 10  7  9
 7  5  9 11
10  5  8 10
 9  5  9  6
 9  6 11 10
10  8  6  6
 8 10 10  6
 8  9 11  7
 9  9  8  5
11  6  9  6
 7  6  8 10
11  6  5  9
 5  8 10  6
 7  6 10  7
11  7  9  8
 6 11  8  5
 9  8  7  8
 9  6 10 11
