 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  1  4  0
 0  3  3  0
 0  4  1  0
 0  4  7  3
 0  3  9  2
 0  4  5  3
 0  2  7  3
 0  1 10  2
 0  3  5  2
 0  3 11  1
 0  2 10  4
 0  2 10  1
 0  2  8  4
 0  4  9  4
 0  2  8  2
 0  1  9  4
 0  3  6  1
 0  3  6  2
 0  1 11  2
 0  2 11  4
 0  4  7  1
 0  4 10  3
 0  1  5  1
 5  9  9  6
10  8  9  8
 9  6 10  9
10  5  5  6
 9  6  6  5
10 11 11 11
 9 11  8  8
 8  8 10  6
 8  7 10  5
11 11 10  7
 7  6  5 11
 8  7  8  8
 9  9  7  9
 5  7  5 11
 8  5  9  8
10  9  7 10
11 11  7  9
 6  5  5  9
10  7  9  7
 5  8  6  7
 7  6  6  6
 6  6 11  6
 7  8  8  6
 7 11  8 11
10 10  5  7
