 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  4  2  0
 0  1  3  0
 0  4  3  0
 0  2  9  4
 0  1 10  4
 0  3 10  2
 0  4  7  2
 0  4 10  2
 0  1  8  3
 0  1  6  4
 0  4  9  1
 0  3 11  1
 0  2 10  1
 0  2  7  4
 0  2  8  1
 0  3 11  2
 0  1  7  4
 0  3  7  3
 0  4  5  2
 0  1 11  3
 0  2  5  4
 0  2  8  3
 0  3  9  1
 8  7  6  7
 7 10  9 11
11  8 11  7
11  9  5  6
10  9 10 11
10  9  7  5
 7  8  5  7
10 10 11  6
 6  7  8  5
 6  9 11  7
 9  7 10  8
 5  6  9  7
 8  8  9  6
 9 11  6  9
11  6  6  8
 6  7  8  8
 5  6  5  9
 9  8 10  9
 5 10  5  8
 8  6  5  6
 9  5  5 10
10  8  8 11
10  5  9 11
 7 11  6 11
 5  6  7  6
