 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  4  0
 0  1  1  0
 0  2  4  0
 0  3  2  0
 0  1  5  2
 0  4 11  2
 0  4  7  3
 0  3 10  4
 0  4 11  3
 0  2  7  3
 0  3  6  3
 0  2  9  1
 0  3  9  2
 0  3  9  4
 0  1  6  3
 0  1 11  1
 0  2  6  4
 0  3  5  2
 0  4  7  1
 0  2  6  3
 0  1  7  2
 0  4  9  1
 0  2 11  1
 0  1  7  4
 8 10  5  7
 5  6  6  7
 7  9  6 11
 6  5 10  5
 9  8  9  7
 5  8  9  8
10  5  8 10
 9  8 10  6
10  9 11  8
 8  6  6  8
10 11  5  9
 5 10  8  8
 9  8  9  5
 7 11  5 10
 6 11  9  9
11  5  8  5
 9  7  9 11
 8  8  7 10
 6  6 11  7
11 10  5 11
 5  8  7  8
10  7  6  6
 6  6 10 11
 7 10  9  8
11  7  7 10
