 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  1  3  0
 0  3  2  0
 0  4  2  0
 0  3  6  3
 0  3 11  4
 0  1  8  2
 0  1  7  2
 0  4  5  1
 0  4  9  4
 0  1 11  4
 0  4 10  3
 0  1  5  4
 0  3  6  1
 0  2 10  1
 0  2 11  2
 0  2  7  2
 0  1  7  3
 0  2  8  1
 0  4  8  3
 0  3  9  4
 0  2  9  1
 0  4  6  3
 0  2 11  1
 6  9  7  5
11  8  9 10
11 10 10  9
 6  7 11  6
 6  8  7  6
 7 11  5  9
10  7 11  7
10  9  7  7
 5 10  7  8
 7  9  5  8
 8  8 10  5
 6  8 10 11
 9  8  5  9
 5  5  6  9
10  9  6 10
 8  9  6 10
 5  9  8  5
 6  7  5 11
 5  6 11  8
 9  6 10  6
10  6  7  7
 5 11  6  8
11  5 10  9
 8  8  9  8
 7  7 11 11
