 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  1  2  0
 0  1  4  0
 0  2  4  0
 0  3 10  4
 0  2  6  2
 0  3  9  2
 0  1 11  3
 0  2 11  4
 0  4 11  3
 0  3  6  1
 0  2  7  1
 0  2  6  1
 0  3  5  3
 0  1  6  1
 0  1  5  3
 0  3  8  2
 0  3  7  1
 0  4  8  2
 0  4 11  4
 0  4 10  2
 0  4  7  1
 0  1 10  4
 0  4  9  3
 6 11  5  5
 6  6  6  9
 5  8 10  8
 9  8  7  9
10 11  5  7
 7 10 11  8
 6  7  7 11
 7  9  8 10
 9 10  5  8
 6  8  5  9
 7  7  9  8
 7  7  6  8
 5  5 11  7
10  6  6  7
 5 10 10 10
 5  8  6 10
 5  7  9 11
 5  8  9  8
11  5  9 11
 9 11 10  5
10  6 11  9
11  9 10  7
 8  9  6  7
 9  9  6  6
 8  8  8 11
