 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  4  1  0
 0  2  3  0
 0  4  2  0
 0  4  8  1
 0  2  8  3
 0  4 11  4
 0  2 11  4
 0  1 10  4
 0  4 10  4
 0  2  9  1
 0  1  6  2
 0  2  7  3
 0  2  6  4
 0  3  8  4
 0  3  7  2
 0  1  7  1
 0  3 10  1
 0  3 10  2
 0  3  8  3
 0  4  5  2
 0  1  7  3
 0  3 11  1
 0  1  5  2
 6 11  9  9
 6  8  5  8
11  6  6  7
 7  5 10  5
 6 10  7  8
 8 10  7 11
 7  9  6 10
 6  9  9 11
 5  7  6  7
 9  6 11 10
10  5  6  5
10  9  6  9
 6 10  5  5
 9  8  6  9
 6 11  8  7
 5 10  6  5
 9  7  7 10
10  5  7  8
11  5  9  8
11  9  8  9
 8  9 11 11
 7  9 11  6
 7 11  7  9
11  8  8  8
 5 10  8  5
