 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  3  1  0
 0  4  3  0
 0  1  2  0
 0  3  6  4
 0  2  6  2
 0  3  5  2
 0  1 11  3
 0  4  9  3
 0  1  8  2
 0  2  7  2
 0  1  7  3
 0  2 10  4
 0  3 11  4
 0  2  8  3
 0  4  9  1
 0  2  7  1
 0  4 11  1
 0  1  8  3
 0  1  5  4
 0  3 11  1
 0  4  6  4
 0  4  6  2
 0  2 11  1
 5 10  6  7
10  5 11  6
10  6 10  9
 5  7  9  9
 8  9  6  7
10 10  5 11
 6  6  8  5
 8  7  9  9
 9 11  8  5
 6  5 10  8
11  7  6  9
 6 11 10  8
11  7  6  7
10  9  9  7
10  9  6 10
10  5  7 11
11  9  9  8
 6  5 10  7
 9  8 10  8
 8  7 10 11
 7  9 11  5
 5  8  7  5
 8  7  5  8
 6 11  6  5
 7  8  8  9
