 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  1  2  0
 0  2  4  0
 0  4  1  0
 0  4  9  1
 0  3  5  1
 0  3  7  4
 0  3  9  2
 0  3  9  1
 0  4  6  4
 0  1  6  1
 0  1 10  2
 0  4 11  2
 0  2  7  2
 0  1  9  3
 0  1  5  4
 0  4  9  4
 0  2  9  3
 0  4 10  2
 0  2  5  3
 0  2  6  3
 0  2  8  3
 0  1  6  3
 0  3 11  1
 7 11 11  6
 6 11 10  8
 9 10  7 11
10  8  7  6
 7  8  9  8
 9 11 10 11
 8  5  7  6
 7  8 10  8
 7  9  5  8
 7  6 11  8
 9  6 10  6
10 11  9  8
 5  7 10  6
10  9  9  5
 9  6  7  7
11  6  5 11
10  6  9 11
 8  8  7 10
 7  5  9 11
10  8  5  9
 5  8 10  5
 7  6  8  8
11 11  5  6
10  8  5  5
 5  7  7  6
