 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  3  0
 0  4  2  0
 0  1  3  0
 0  2  4  0
 0  4  9  1
 0  4  7  3
 0  2  8  1
 0  2 10  4
 0  1  8  1
 0  2 11  4
 0  3 11  1
 0  4  6  1
 0  1  6  2
 0  4 11  3
 0  1  9  4
 0  3  7  2
 0  3  8  2
 0  3  5  4
 0  1  9  3
 0  3  6  2
 0  2  8  4
 0  1 10  2
 0  2  9  3
 0  3  5  1
10 10  8  5
10  9 11  8
 7  8  9  5
 7  5  8  6
 9  7 11  7
 6  6  7 10
 7 11 10  9
10  7  8  5
 9  5  7 11
 8  5  5 11
 7  6  7  8
 7  8 10  6
10  6  9 11
 5 11  6  5
 7  6 10 11
 6  9 10  5
 8  6 10  9
 5 11  7  9
 8  7  8  6
 6  5  5  9
 5 10 10  9
 9 11  6  8
 8  9 11  7
10 11  7  9
11  6  8  6
