 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  4  2  0
 0  3  4  0
 0  3  3  0
 0  1  9  1
 0  4  6  4
 0  4  5  2
 0  2  7  1
 0  2 11  4
 0  3  6  3
 0  1  9  3
 0  4  7  2
 0  1  9  4
 0  3 10  1
 0  1  7  3
 0  2 10  2
 0  2 10  1
 0  2  7  2
 0  2  8  3
 0  4  8  4
 0  3  9  4
 0  3  6  1
 0  4  5  3
 0  1 11  2
 9  5  7  7
10  6  8  7
 5  9 11  6
 5 11  7  5
 7  9  8  5
 5 11 11  6
 7  8  7 11
 9  6  5  9
 7  9  7 10
 5  5  8 11
 8  6 10  9
 8  8 10 10
 6 10  7  9
11 10  8  9
10 10 11  6
10  6 11  9
 8  6  6  8
11  7  7 10
 5 11 10 10
 6  7  5  6
 6  9  5  9
 8 11  6  8
 8  8  5  9
11  5  9 11
 8  7  8  6
