 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  2  1  0
 0  3  3  0
 0  2  4  0
 0  1 11  4
 0  4 11  3
 0  1  9  2
 0  3  6  1
 0  4  6  2
 0  1  6  3
 0  2 10  2
 0  4  5  2
 0  2 10  1
 0  3  8  2
 0  4  7  2
 0  1  9  1
 0  3  7  1
 0  2  9  4
 0  3  8  4
 0  1  9  3
 0  3  5  4
 0  4  7  3
 0  2  7  3
 0  4  8  1
 9 10  8  7
 8 10  5  6
11  5  8 11
 6  7  9 10
11 10  9  7
 7  6  6  5
11 10  8  7
 5  5  7  8
 9 10 11  8
 8  8  6  5
 6  7 11  7
 9 11  6  5
 6 10  7 10
 8  5  9  5
 7  7 11  8
 6  6 11  7
11 11  7  9
 7  8  5  6
 9  5  6  8
11 10  9 10
 5  6  9  6
 9  8  9 10
11 10  8 10
 9  9 11 10
 6  5  8  5
