 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  1  0
 0  1  2  0
 0  3  4  0
 0  1  9  2
 0  4  9  2
 0  3  7  3
 0  2  9  3
 0  1  5  1
 0  2 11  2
 0  3  8  4
 0  1  5  3
 0  4  8  1
 0  4  8  4
 0  2  9  4
 0  4  7  4
 0  3 10  1
 0  1  9  3
 0  2 10  1
 0  2 10  2
 0  4  5  3
 0  2  8  4
 0  3  7  1
 0  1 11  3
 9  8  6  9
 5  5  9  8
 6  6 10  7
 9 11  6  8
10 10  8 10
 8  6  6  8
 6 10  5  5
11  6  5 11
 5 10  5  5
11  8  9  7
 6  7  7 10
11 10  5 10
 6 11 11  6
 7  7  7  9
 9 11 10  6
 8 10 11 11
 8  9  6  8
 9  7  7 11
 7  5  9  7
11  7  8  7
 9  8 11  6
10  9  9 10
 6  6 11  8
 5  7  6  7
 5  8  5  6
