 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  1  1  0
 0  3  1  0
 0  4  1  0
 0  3  9  2
 0  1  6  2
 0  4  8  4
 0  2  5  4
 0  4 11  2
 0  3  7  3
 0  1  9  1
 0  3  7  1
 0  2 11  2
 0  1 10  3
 0  1  7  3
 0  3  5  4
 0  2 11  1
 0  1  8  3
 0  3 10  4
 0  4  9  2
 0  2 11  3
 0  2 11  4
 0  4  8  2
 0  4  8  3
 8 10  6  7
10  7  6 11
 8  7  8 10
 6  5 10  7
 5  9  9 10
 8  6  5  7
 9 11  8  9
 9  7 10 11
 6 11  6  5
 6  7 10  5
 8  5  9  6
10  9  8 11
10  7  9  7
10 11  7 11
 9  7 10  5
 8  7  6  8
 8  5  8 11
 6 10  9 11
 5  9 10  5
 9 11  8 11
10  5  8  7
 6  5  6  9
 9  6  6  6
 7  7  8  5
 6  6  5  9
