 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  4  3  0
 0  1  2  0
 0  4  4  0
 0  4  9  1
 0  1  8  2
 0  3  7  2
 0  3  5  3
 0  3  5  1
 0  1  6  1
 0  2  7  2
 0  2  6  1
 0  4 10  1
 0  1  9  3
 0  3 10  3
 0  2  7  1
 0  4  8  3
 0  2 10  4
 0  2  5  4
 0  3  8  4
 0  4  6  2
 0  1 11  4
 0  3 10  2
 0  2  6  4
 9  7 10  5
 9  6  8  9
 8  7  8  6
 5 11 11  9
 7  6  6  5
 8  8  5 11
 6 11  8  5
10 11  9  9
11  7  7  5
 7  9  7 11
 9  6  9  8
 7  5 10 11
 8 11  7  8
 5 10  8 10
 7  8 10  7
11  9  6  6
10 11  7  7
 8 10  6  9
 6  5  9  5
10  5 11  6
 9  9  8  7
10 11  9 11
 8  5  6 10
 9  5  8  6
 6 10  7 11
