 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  4  2  0
 0  4  4  0
 0  3  4  0
 0  3 10  3
 0  1  7  4
 0  1  5  1
 0  1 11  4
 0  4  9  2
 0  4  8  1
 0  3  7  1
 0  4  7  2
 0  2  8  1
 0  3  5  1
 0  2  6  4
 0  3  6  1
 0  2 10  3
 0  1  6  3
 0  2  8  4
 0  2  5  2
 0  3  8  2
 0  4  7  3
 0  1  6  2
 0  2 11  3
 7  9  9  5
 8  5  9  9
 6  6  6  9
 5  7 11  9
 9 10  6  6
 5  7  5  8
 5  8  9  6
 9 11  8  6
10  7  7  9
11  9  5  8
 7  8 10  6
11 10  5 11
10  9  5 10
 6  9 10 10
10  6  5  6
 7  8  7  7
 7  6 10  9
11  5 10  5
11  7  6  8
 8 11 10  8
10  7 11  7
 9  6 11  7
 8 11 11 10
 5  9  8 11
 8  9 11  8
