 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  3  1  0
 0  4  3  0
 0  4  2  0
 0  1  5  1
 0  3 10  1
 0  3  7  4
 0  1  6  2
 0  3 11  2
 0  4  6  4
 0  4 10  2
 0  2 10  3
 0  1 10  2
 0  3  6  4
 0  2  7  1
 0  2  7  3
 0  4  5  3
 0  1  8  4
 0  1  9  2
 0  2  6  3
 0  2 10  4
 0  3 11  1
 0  2  9  1
 0  4  6  3
 6  9 10  6
 5  5  7  8
 5  9 11  5
 5 11 11  6
 6  6  7 10
 5 11  9 11
 9  8 10  7
11 10  6  8
 9  5  5  7
11  8  9 11
10  8  5 11
 9 11  8  8
 8  7  7  5
10  5  9  8
11  8 11  7
 6  8  5  7
 9  8  9  6
10  7  9  5
 7  5 10  6
 6 10  9  8
 7  7  9  9
 7  8  7  9
 8  6 10 11
 9  6  8  6
 7 10 11  8
