 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  1  3  0
 0  1  4  0
 0  4  1  0
 0  2 11  3
 0  4  5  4
 0  1  6  1
 0  2  5  3
 0  3  6  3
 0  4  7  1
 0  4 11  4
 0  1  7  4
 0  2 10  1
 0  1 11  2
 0  2  7  2
 0  4 11  2
 0  2  7  3
 0  4  8  1
 0  3  9  2
 0  3  7  2
 0  1  9  4
 0  3  6  2
 0  2  8  4
 0  3  8  1
11  7  6  9
 9  5  8  8
 8  9  9  8
 9 11 11  5
 5  5  5  7
 6 10  6  5
 7  9 10 10
10  7  6  9
11  7  9 10
 8 11  6  9
 6  6  9  5
10 11  6  6
 6  8 10  8
10  8  8  7
 5 10  7  7
 6 11  7  9
 5  9 10 11
11 10 10  8
 7  7  8  8
 6  8  6  5
 6 11  8 10
 8  9  9 11
10  5  5  6
 5 10  5 11
 9  7  7  9
