 7          puzzle size (rows and columns)
 4   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  3  3  0
 0  4  3  0
 0  4  1  0
 0  1  6  4
 0  1  7  2
 0  4  9  2
 0  2 11  3
 0  2  9  4
 0  2  8  2
 0  2  8  3
 0  3  7  3
 0  4  5  2
 0  3  5  2
 0  4 11  4
 0  1  9  1
 0  3  8  1
 0  1  8  4
 0  1  7  3
 0  1  9  2
 0  4 10  1
 0  2 10  1
 0  3 10  4
 0  3 10  1
 9 10  8 11
11 10  9  6
 6  7  7 11
 6  6  8  9
 7  5  6  8
10 10  6  7
 9  5  7  8
 7  6  8  5
 6  7  6 11
 6 11 11  5
 5  6  9  8
 8 11  6  6
 9  9  5 10
 7  9  9  7
 6  5  5  9
 6 11  9 11
 8 10 10  7
 8  5  8 10
11  7  8  9
10  7  6  5
 8  7  6  7
 9 11  7  5
 8  5 10 10
11  8  9  5
 5 11 11 10
