 7          puzzle size (rows and columns)
 2   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  1  1  0
 0  2  2  0
 0  1  2  0
 0  1  7  2
 0  1  9  2
 0  2  9  1
 0  1  5  1
 0  1  5  2
 0  2  7  1
 0  1  4  1
 0  2  5  1
 0  2  9  2
 0  2  5  2
 0  1  4  2
 0  1  7  1
 0  2  6  2
 0  2  4  1
 0  1  3  2
 0  1  3  1
 0  2  4  2
 0  2  6  1
 0  1  8  1
 0  2  7  2
 7  3  8  4
 5  7  7  8
 9  8  3  6
 6  7  8  3
 4  9  4  6
 7  3  8  6
 9  6  7  7
 7  5  9  8
 4  6  8  7
 3  4  3  9
 9  8  5  9
 7  5  4  6
 8  6  9  9
 8  4  9  8
 5  8  4  3
 8  9  7  3
 5  5  4  3
 3  6  7  7
 3  9  6  5
 4  9  6  5
 6  5  4  5
 8  8  5  6
 4  3  3  5
 4  6  5  7
 4  3  6  6
