 7          puzzle size (rows and columns)
 2   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  1  2  0
 0  1  1  0
 0  2  2  0
 0  2  5  1
 0  1  3  1
 0  1  5  1
 0  1  3  2
 0  2  9  2
 0  1  4  2
 0  2  6  1
 0  1  6  1
 0  2  3  1
 0  2  8  1
 0  1  5  2
 0  1  6  2
 0  2  3  2
 0  1  7  1
 0  1  9  2
 0  2  5  2
 0  1  4  1
 0  2  4  1
 0  2  6  2
 0  2  7  2
 5  8  5  5
 6  3  3  8
 8  7  4  4
 5  8  9  3
 3  7  4  8
 4  6  3  8
 9  7  9  3
 5  8  9  9
 9  8  6  4
 3  6  8  7
 5  9  9  5
 6  5  5  6
 9  7  8  5
 4  9  6  3
 4  7  8  5
 5  4  3  8
 7  6  9  7
 7  6  4  7
 3  5  7  6
 8  8  4  6
 4  4  9  7
 3  7  7  9
 8  4  6  6
 9  6  5  4
 4  3  7  7
