 7          puzzle size (rows and columns)
 2   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  2  0
 0  1  1  0
 0  2  1  0
 0  2  9  2
 0  2  7  2
 0  1  9  2
 0  2  3  2
 0  2  6  1
 0  1  7  2
 0  1  4  1
 0  2  7  1
 0  2  9  1
 0  2  4  1
 0  1  3  2
 0  2  5  1
 0  1  9  1
 0  1  4  2
 0  1  6  1
 0  2  4  2
 0  1  8  1
 0  1  7  1
 0  2  5  2
 0  1  8  2
 8  4  5  8
 5  7  7  5
 8  3  6  8
 5  3  8  6
 7  4  4  7
 4  3  5  8
 4  9  6  5
 3  6  4  9
 6  5  4  5
 5  7  9  9
 4  8  6  6
 9  6  9  3
 4  9  3  3
 3  6  7  5
 4  8  3  5
 8  3  5  8
 7  8  6  4
 9  5  8  7
 6  5  5  9
 9  7  4  3
 6  9  4  4
 5  7  7  3
 7  8  9  7
 6  3  6  6
 6  3  7  8
