20-05-12 21:11:12;generate_puzzles2/RandPuzzle4x4_01.txt;4;maxDepth;100;6176;0;10;
20-05-12 21:11:12;generate_puzzles2/RandPuzzle4x4_01.txt;4;avgDepth;100;6176;0;10;
20-05-12 21:11:12;generate_puzzles2/RandPuzzle4x4_01.txt;4;maxDepth;200;11796;0;10;
20-05-12 21:11:12;generate_puzzles2/RandPuzzle4x4_01.txt;4;avgDepth;200;11796;0;10;
20-05-12 21:11:13;generate_puzzles2/RandPuzzle4x4_01.txt;4;maxDepth;500;28633;0;10;
20-05-12 21:11:13;generate_puzzles2/RandPuzzle4x4_01.txt;4;avgDepth;500;28633;0;10;
20-05-12 21:11:14;generate_puzzles2/RandPuzzle4x4_01.txt;4;maxDepth;1000;57086;0;10;
20-05-12 21:11:15;generate_puzzles2/RandPuzzle4x4_01.txt;4;avgDepth;1000;57086;0;10;
20-05-12 21:11:17;generate_puzzles2/RandPuzzle4x4_01.txt;4;maxDepth;2000;113398;0;10;
20-05-12 21:11:18;generate_puzzles2/RandPuzzle4x4_01.txt;4;avgDepth;2000;113398;0;10;
20-05-12 21:11:27;generate_puzzles2/RandPuzzle4x4_01.txt;4;maxDepth;10000;564891;0;10;
20-05-12 21:11:36;generate_puzzles2/RandPuzzle4x4_01.txt;4;avgDepth;10000;564891;0;10;
20-05-12 21:11:36;generate_puzzles2/RandPuzzle4x4_02.txt;4;maxDepth;100;8646;1;14;
20-05-12 21:11:36;generate_puzzles2/RandPuzzle4x4_02.txt;4;avgDepth;100;4135;0;7;
20-05-12 21:11:37;generate_puzzles2/RandPuzzle4x4_02.txt;4;maxDepth;200;16884;1;14;
20-05-12 21:11:37;generate_puzzles2/RandPuzzle4x4_02.txt;4;avgDepth;200;8021;0;7;
20-05-12 21:11:37;generate_puzzles2/RandPuzzle4x4_02.txt;4;maxDepth;500;41644;1;14;
20-05-12 21:11:38;generate_puzzles2/RandPuzzle4x4_02.txt;4;avgDepth;500;19489;0;7;
