 7          puzzle size (rows and columns)
 3   7      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  2  1  0
 0  1  2  0
 0  1  3  0
 0  1  7  2
 0  2  9  1
 0  1  6  3
 0  3  7  2
 0  2  6  1
 0  1  5  1
 0  1  5  2
 0  2  6  2
 0  2  4  3
 0  3  9  2
 0  2 10  3
 0  3  7  3
 0  2  8  2
 0  3  7  1
 0  1  4  1
 0  3 10  3
 0  1  6  2
 0  3  9  1
 0  3  6  3
 0  3 10  1
10  4  4  8
 7  5  6  6
 9  4  8  5
 6  8  6  5
 7  9 10  5
 9  5  6  7
 8  9  6  5
 5  8  4  7
 4  7  8  5
10  4  8  4
 4 10  7  7
 4  7  7  7
 5  5  4 10
 4  5  8  7
 9  6  9 10
 8  9  9  4
 7  5  8 10
 6  9  9 10
 6  7 10  8
10  5  6  9
 8 10  6  9
 9  8  5  5
 8  5  8  4
 8  4  7  8
 6 10 10  6
